Trace File Name, Cache Size (KB), Block Size (bytes), Replacement Policy, Associativity, Total Blocks, Tag Size (bits), Index Size (bits), Total Indices, Overhead Memory Size (KB), Implementation Memory Size (KB), Total Cache Accesses, Cache Hits, Cache Misses, Compulsory Misses, Conflict Misses, Hit Rate %, Miss Rate %, CPI
"Trace1A.trc", 1024, 64, LRU, 2, 16384, 13, 13, 8192, 28672, 1077248, 37895, 37217, 678, 666, 12, 98.2, 1.8, 4.0
"Trace1A.trc", 1024, 64, LRU, 4, 16384, 14, 12, 4096, 30720, 1079296, 37895, 37218, 677, 668, 9, 98.2, 1.8, 4.0
"Trace1A.trc", 1024, 64, LRU, 8, 16384, 15, 11, 2048, 32768, 1081344, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
"Trace1A.trc", 1024, 64, LRU, 16, 16384, 16, 10, 1024, 34816, 1083392, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
"Trace1A.trc", 2048, 4, RR, 1, 524288, 11, 19, 524288, 786432, 2883584, 52687, 49542, 3145, 2995, 150, 94.0, 6.0, 4.7
"Trace1A.trc", 2048, 4, RR, 2, 524288, 12, 18, 262144, 851968, 2949120, 52687, 49669, 3018, 3012, 6, 94.3, 5.7, 4.6
"Trace1A.trc", 2048, 4, RR, 4, 524288, 13, 17, 131072, 917504, 3014656, 52687, 49670, 3017, 3015, 2, 94.3, 5.7, 4.6
"Trace1A.trc", 2048, 4, RR, 8, 524288, 14, 16, 65536, 983040, 3080192, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 2048, 4, RR, 16, 524288, 15, 15, 32768, 1048576, 3145728, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 2048, 4, RND, 1, 524288, 11, 19, 524288, 786432, 2883584, 52687, 49542, 3145, 2995, 150, 94.0, 6.0, 4.7
"Trace1A.trc", 2048, 4, RND, 2, 524288, 12, 18, 262144, 851968, 2949120, 52687, 49470, 3217, 3097, 120, 93.9, 6.1, 4.7
"Trace1A.trc", 2048, 4, RND, 4, 524288, 13, 17, 131072, 917504, 3014656, 52687, 49313, 3374, 3233, 141, 93.6, 6.4, 4.7
"Trace1A.trc", 2048, 4, RND, 8, 524288, 14, 16, 65536, 983040, 3080192, 52687, 49088, 3599, 3431, 168, 93.2, 6.8, 4.7
"Trace1A.trc", 2048, 4, RND, 16, 524288, 15, 15, 32768, 1048576, 3145728, 52687, 48985, 3702, 3567, 135, 93.0, 7.0, 4.7
"Trace1A.trc", 2048, 4, LRU, 1, 524288, 11, 19, 524288, 786432, 2883584, 52687, 49542, 3145, 2995, 150, 94.0, 6.0, 4.7
"Trace1A.trc", 2048, 4, LRU, 2, 524288, 12, 18, 262144, 851968, 2949120, 52687, 49669, 3018, 3012, 6, 94.3, 5.7, 4.6
"Trace1A.trc", 2048, 4, LRU, 4, 524288, 13, 17, 131072, 917504, 3014656, 52687, 49670, 3017, 3015, 2, 94.3, 5.7, 4.6
"Trace1A.trc", 2048, 4, LRU, 8, 524288, 14, 16, 65536, 983040, 3080192, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 2048, 4, LRU, 16, 524288, 15, 15, 32768, 1048576, 3145728, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 2048, 16, RR, 1, 131072, 11, 17, 131072, 196608, 2293760, 40037, 38676, 1361, 1272, 89, 96.6, 3.4, 4.1
"Trace1A.trc", 2048, 16, RR, 2, 131072, 12, 16, 65536, 212992, 2310144, 40037, 38741, 1296, 1287, 9, 96.8, 3.2, 4.1
"Trace1A.trc", 2048, 16, RR, 4, 131072, 13, 15, 32768, 229376, 2326528, 40037, 38742, 1295, 1293, 2, 96.8, 3.2, 4.1
"Trace1A.trc", 2048, 16, RR, 8, 131072, 14, 14, 16384, 245760, 2342912, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 2048, 16, RR, 16, 131072, 15, 13, 8192, 262144, 2359296, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 2048, 16, RND, 1, 131072, 11, 17, 131072, 196608, 2293760, 40037, 38676, 1361, 1272, 89, 96.6, 3.4, 4.1
"Trace1A.trc", 2048, 16, RND, 2, 131072, 12, 16, 65536, 212992, 2310144, 40037, 38618, 1419, 1339, 80, 96.5, 3.5, 4.1
"Trace1A.trc", 2048, 16, RND, 4, 131072, 13, 15, 32768, 229376, 2326528, 40037, 38467, 1570, 1442, 128, 96.1, 3.9, 4.1
"Trace1A.trc", 2048, 16, RND, 8, 131072, 14, 14, 16384, 245760, 2342912, 40037, 38359, 1678, 1559, 119, 95.8, 4.2, 4.1
"Trace1A.trc", 2048, 16, RND, 16, 131072, 15, 13, 8192, 262144, 2359296, 40037, 38200, 1837, 1704, 133, 95.4, 4.6, 4.1
"Trace1A.trc", 2048, 16, LRU, 1, 131072, 11, 17, 131072, 196608, 2293760, 40037, 38676, 1361, 1272, 89, 96.6, 3.4, 4.1
"Trace1A.trc", 2048, 16, LRU, 2, 131072, 12, 16, 65536, 212992, 2310144, 40037, 38741, 1296, 1287, 9, 96.8, 3.2, 4.1
"Trace1A.trc", 2048, 16, LRU, 4, 131072, 13, 15, 32768, 229376, 2326528, 40037, 38742, 1295, 1293, 2, 96.8, 3.2, 4.1
"Trace1A.trc", 2048, 16, LRU, 8, 131072, 14, 14, 16384, 245760, 2342912, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 2048, 16, LRU, 16, 131072, 15, 13, 8192, 262144, 2359296, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 2048, 32, RR, 1, 65536, 11, 16, 65536, 98304, 2195456, 38498, 37507, 991, 902, 89, 97.4, 2.6, 4.0
"Trace1A.trc", 2048, 32, RR, 2, 65536, 12, 15, 32768, 106496, 2203648, 38498, 37574, 924, 912, 12, 97.6, 2.4, 4.0
"Trace1A.trc", 2048, 32, RR, 4, 65536, 13, 14, 16384, 114688, 2211840, 38498, 37575, 923, 921, 2, 97.6, 2.4, 4.0
"Trace1A.trc", 2048, 32, RR, 8, 65536, 14, 13, 8192, 122880, 2220032, 38498, 37578, 920, 920, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 2048, 32, RR, 16, 65536, 15, 12, 4096, 131072, 2228224, 38498, 37578, 920, 920, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 2048, 32, RND, 1, 65536, 11, 16, 65536, 98304, 2195456, 38498, 37507, 991, 902, 89, 97.4, 2.6, 4.0
"Trace1A.trc", 2048, 32, RND, 2, 65536, 12, 15, 32768, 106496, 2203648, 38498, 37459, 1039, 967, 72, 97.3, 2.7, 4.0
"Trace1A.trc", 2048, 32, RND, 4, 65536, 13, 14, 16384, 114688, 2211840, 38498, 37340, 1158, 1048, 110, 97.0, 3.0, 4.0
"Trace1A.trc", 2048, 32, RND, 8, 65536, 14, 13, 8192, 122880, 2220032, 38498, 37274, 1224, 1133, 91, 96.8, 3.2, 4.0
"Trace1A.trc", 2048, 32, RND, 16, 65536, 15, 12, 4096, 131072, 2228224, 38498, 37121, 1377, 1278, 99, 96.4, 3.6, 4.0
"Trace1A.trc", 2048, 32, LRU, 1, 65536, 11, 16, 65536, 98304, 2195456, 38498, 37507, 991, 902, 89, 97.4, 2.6, 4.0
"Trace1A.trc", 2048, 32, LRU, 2, 65536, 12, 15, 32768, 106496, 2203648, 38498, 37574, 924, 912, 12, 97.6, 2.4, 4.0
"Trace1A.trc", 2048, 32, LRU, 4, 65536, 13, 14, 16384, 114688, 2211840, 38498, 37575, 923, 921, 2, 97.6, 2.4, 4.0
"Trace1A.trc", 2048, 32, LRU, 8, 65536, 14, 13, 8192, 122880, 2220032, 38498, 37578, 920, 920, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 2048, 32, LRU, 16, 65536, 15, 12, 4096, 131072, 2228224, 38498, 37578, 920, 920, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 2048, 64, RR, 1, 32768, 11, 15, 32768, 49152, 2146304, 37895, 37150, 745, 656, 89, 98.0, 2.0, 4.0
"Trace1A.trc", 2048, 64, RR, 2, 32768, 12, 14, 16384, 53248, 2150400, 37895, 37217, 678, 666, 12, 98.2, 1.8, 4.0
"Trace1A.trc", 2048, 64, RR, 4, 32768, 13, 13, 8192, 57344, 2154496, 37895, 37218, 677, 675, 2, 98.2, 1.8, 4.0
"Trace1A.trc", 2048, 64, RR, 8, 32768, 14, 12, 4096, 61440, 2158592, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
"Trace1A.trc", 2048, 64, RR, 16, 32768, 15, 11, 2048, 65536, 2162688, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
"Trace1A.trc", 2048, 64, RND, 1, 32768, 11, 15, 32768, 49152, 2146304, 37895, 37150, 745, 656, 89, 98.0, 2.0, 4.0
"Trace1A.trc", 2048, 64, RND, 2, 32768, 12, 14, 16384, 53248, 2150400, 37895, 37133, 762, 709, 53, 98.0, 2.0, 4.0
"Trace1A.trc", 2048, 64, RND, 4, 32768, 13, 13, 8192, 57344, 2154496, 37895, 37005, 890, 778, 112, 97.7, 2.3, 4.0
"Trace1A.trc", 2048, 64, RND, 8, 32768, 14, 12, 4096, 61440, 2158592, 37895, 36897, 998, 873, 125, 97.4, 2.6, 4.0
"Trace1A.trc", 2048, 64, RND, 16, 32768, 15, 11, 2048, 65536, 2162688, 37895, 36746, 1149, 1004, 145, 97.0, 3.0, 4.0
"Trace1A.trc", 2048, 64, LRU, 1, 32768, 11, 15, 32768, 49152, 2146304, 37895, 37150, 745, 656, 89, 98.0, 2.0, 4.0
"Trace1A.trc", 2048, 64, LRU, 2, 32768, 12, 14, 16384, 53248, 2150400, 37895, 37217, 678, 666, 12, 98.2, 1.8, 4.0
"Trace1A.trc", 2048, 64, LRU, 4, 32768, 13, 13, 8192, 57344, 2154496, 37895, 37218, 677, 675, 2, 98.2, 1.8, 4.0
"Trace1A.trc", 2048, 64, LRU, 8, 32768, 14, 12, 4096, 61440, 2158592, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
"Trace1A.trc", 2048, 64, LRU, 16, 32768, 15, 11, 2048, 65536, 2162688, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
"Trace1A.trc", 4096, 4, RR, 1, 1048576, 10, 20, 1048576, 1441792, 5636096, 52687, 49543, 3144, 3001, 143, 94.0, 6.0, 4.7
"Trace1A.trc", 4096, 4, RR, 2, 1048576, 11, 19, 524288, 1572864, 5767168, 52687, 49669, 3018, 3012, 6, 94.3, 5.7, 4.6
"Trace1A.trc", 4096, 4, RR, 4, 1048576, 12, 18, 262144, 1703936, 5898240, 52687, 49670, 3017, 3015, 2, 94.3, 5.7, 4.6
"Trace1A.trc", 4096, 4, RR, 8, 1048576, 13, 17, 131072, 1835008, 6029312, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 4096, 4, RR, 16, 1048576, 14, 16, 65536, 1966080, 6160384, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 4096, 4, RND, 1, 1048576, 10, 20, 1048576, 1441792, 5636096, 52687, 49543, 3144, 3001, 143, 94.0, 6.0, 4.7
"Trace1A.trc", 4096, 4, RND, 2, 1048576, 11, 19, 524288, 1572864, 5767168, 52687, 49375, 3312, 3162, 150, 93.7, 6.3, 4.7
"Trace1A.trc", 4096, 4, RND, 4, 1048576, 12, 18, 262144, 1703936, 5898240, 52687, 49315, 3372, 3236, 136, 93.6, 6.4, 4.7
"Trace1A.trc", 4096, 4, RND, 8, 1048576, 13, 17, 131072, 1835008, 6029312, 52687, 49088, 3599, 3437, 162, 93.2, 6.8, 4.7
"Trace1A.trc", 4096, 4, RND, 16, 1048576, 14, 16, 65536, 1966080, 6160384, 52687, 48985, 3702, 3569, 133, 93.0, 7.0, 4.7
"Trace1A.trc", 4096, 4, LRU, 1, 1048576, 10, 20, 1048576, 1441792, 5636096, 52687, 49543, 3144, 3001, 143, 94.0, 6.0, 4.7
"Trace1A.trc", 4096, 4, LRU, 2, 1048576, 11, 19, 524288, 1572864, 5767168, 52687, 49669, 3018, 3012, 6, 94.3, 5.7, 4.6
"Trace1A.trc", 4096, 4, LRU, 4, 1048576, 12, 18, 262144, 1703936, 5898240, 52687, 49670, 3017, 3015, 2, 94.3, 5.7, 4.6
"Trace1A.trc", 4096, 4, LRU, 8, 1048576, 13, 17, 131072, 1835008, 6029312, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 4096, 4, LRU, 16, 1048576, 14, 16, 65536, 1966080, 6160384, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 4096, 16, RR, 1, 262144, 10, 18, 262144, 360448, 4554752, 40037, 38677, 1360, 1274, 86, 96.6, 3.4, 4.1
"Trace1A.trc", 4096, 16, RR, 2, 262144, 11, 17, 131072, 393216, 4587520, 40037, 38741, 1296, 1287, 9, 96.8, 3.2, 4.1
"Trace1A.trc", 4096, 16, RR, 4, 262144, 12, 16, 65536, 425984, 4620288, 40037, 38742, 1295, 1293, 2, 96.8, 3.2, 4.1
"Trace1A.trc", 4096, 16, RR, 8, 262144, 13, 15, 32768, 458752, 4653056, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 4096, 16, RR, 16, 262144, 14, 14, 16384, 491520, 4685824, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 4096, 16, RND, 1, 262144, 10, 18, 262144, 360448, 4554752, 40037, 38677, 1360, 1274, 86, 96.6, 3.4, 4.1
"Trace1A.trc", 4096, 16, RND, 2, 262144, 11, 17, 131072, 393216, 4587520, 40037, 38547, 1490, 1383, 107, 96.3, 3.7, 4.1
"Trace1A.trc", 4096, 16, RND, 4, 262144, 12, 16, 65536, 425984, 4620288, 40037, 38467, 1570, 1443, 127, 96.1, 3.9, 4.1
"Trace1A.trc", 4096, 16, RND, 8, 262144, 13, 15, 32768, 458752, 4653056, 40037, 38362, 1675, 1567, 108, 95.8, 4.2, 4.1
"Trace1A.trc", 4096, 16, RND, 16, 262144, 14, 14, 16384, 491520, 4685824, 40037, 38200, 1837, 1707, 130, 95.4, 4.6, 4.1
"Trace1A.trc", 4096, 16, LRU, 1, 262144, 10, 18, 262144, 360448, 4554752, 40037, 38677, 1360, 1274, 86, 96.6, 3.4, 4.1
"Trace1A.trc", 4096, 16, LRU, 2, 262144, 11, 17, 131072, 393216, 4587520, 40037, 38741, 1296, 1287, 9, 96.8, 3.2, 4.1
"Trace1A.trc", 4096, 16, LRU, 4, 262144, 12, 16, 65536, 425984, 4620288, 40037, 38742, 1295, 1293, 2, 96.8, 3.2, 4.1
"Trace1A.trc", 4096, 16, LRU, 8, 262144, 13, 15, 32768, 458752, 4653056, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 4096, 16, LRU, 16, 262144, 14, 14, 16384, 491520, 4685824, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 4096, 32, RR, 1, 131072, 10, 17, 131072, 180224, 4374528, 38498, 37508, 990, 903, 87, 97.4, 2.6, 4.0
"Trace1A.trc", 4096, 32, RR, 2, 131072, 11, 16, 65536, 196608, 4390912, 38498, 37574, 924, 912, 12, 97.6, 2.4, 4.0
"Trace1A.trc", 4096, 32, RR, 4, 131072, 12, 15, 32768, 212992, 4407296, 38498, 37575, 923, 921, 2, 97.6, 2.4, 4.0
"Trace1A.trc", 4096, 32, RR, 8, 131072, 13, 14, 16384, 229376, 4423680, 38498, 37576, 922, 922, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 4096, 32, RR, 16, 131072, 14, 13, 8192, 245760, 4440064, 38498, 37578, 920, 920, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 4096, 32, RND, 1, 131072, 10, 17, 131072, 180224, 4374528, 38498, 37508, 990, 903, 87, 97.4, 2.6, 4.0
"Trace1A.trc", 4096, 32, RND, 2, 131072, 11, 16, 65536, 196608, 4390912, 38498, 37423, 1075, 981, 94, 97.2, 2.8, 4.0
"Trace1A.trc", 4096, 32, RND, 4, 131072, 12, 15, 32768, 212992, 4407296, 38498, 37342, 1156, 1046, 110, 97.0, 3.0, 4.0
"Trace1A.trc", 4096, 32, RND, 8, 131072, 13, 14, 16384, 229376, 4423680, 38498, 37250, 1248, 1142, 106, 96.8, 3.2, 4.0
"Trace1A.trc", 4096, 32, RND, 16, 131072, 14, 13, 8192, 245760, 4440064, 38498, 37118, 1380, 1279, 101, 96.4, 3.6, 4.0
"Trace1A.trc", 4096, 32, LRU, 1, 131072, 10, 17, 131072, 180224, 4374528, 38498, 37508, 990, 903, 87, 97.4, 2.6, 4.0
"Trace1A.trc", 4096, 32, LRU, 2, 131072, 11, 16, 65536, 196608, 4390912, 38498, 37574, 924, 912, 12, 97.6, 2.4, 4.0
"Trace1A.trc", 4096, 32, LRU, 4, 131072, 12, 15, 32768, 212992, 4407296, 38498, 37575, 923, 921, 2, 97.6, 2.4, 4.0
"Trace1A.trc", 4096, 32, LRU, 8, 131072, 13, 14, 16384, 229376, 4423680, 38498, 37576, 922, 922, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 4096, 32, LRU, 16, 131072, 14, 13, 8192, 245760, 4440064, 38498, 37578, 920, 920, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 4096, 64, RR, 1, 65536, 10, 16, 65536, 90112, 4284416, 37895, 37151, 744, 657, 87, 98.0, 2.0, 4.0
"Trace1A.trc", 4096, 64, RR, 2, 65536, 11, 15, 32768, 98304, 4292608, 37895, 37217, 678, 666, 12, 98.2, 1.8, 4.0
"Trace1A.trc", 4096, 64, RR, 4, 65536, 12, 14, 16384, 106496, 4300800, 37895, 37218, 677, 675, 2, 98.2, 1.8, 4.0
"Trace1A.trc", 4096, 64, RR, 8, 65536, 13, 13, 8192, 114688, 4308992, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
"Trace1A.trc", 4096, 64, RR, 16, 65536, 14, 12, 4096, 122880, 4317184, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
"Trace1A.trc", 4096, 64, RND, 1, 65536, 10, 16, 65536, 90112, 4284416, 37895, 37151, 744, 657, 87, 98.0, 2.0, 4.0
"Trace1A.trc", 4096, 64, RND, 2, 65536, 11, 15, 32768, 98304, 4292608, 37895, 37095, 800, 725, 75, 97.9, 2.1, 4.0
"Trace1A.trc", 4096, 64, RND, 4, 65536, 12, 14, 16384, 106496, 4300800, 37895, 37005, 890, 781, 109, 97.7, 2.3, 4.0
"Trace1A.trc", 4096, 64, RND, 8, 65536, 13, 13, 8192, 114688, 4308992, 37895, 36906, 989, 874, 115, 97.4, 2.6, 4.0
"Trace1A.trc", 4096, 64, RND, 16, 65536, 14, 12, 4096, 122880, 4317184, 37895, 36746, 1149, 1009, 140, 97.0, 3.0, 4.0
"Trace1A.trc", 4096, 64, LRU, 1, 65536, 10, 16, 65536, 90112, 4284416, 37895, 37151, 744, 657, 87, 98.0, 2.0, 4.0
"Trace1A.trc", 4096, 64, LRU, 2, 65536, 11, 15, 32768, 98304, 4292608, 37895, 37217, 678, 666, 12, 98.2, 1.8, 4.0
"Trace1A.trc", 4096, 64, LRU, 4, 65536, 12, 14, 16384, 106496, 4300800, 37895, 37218, 677, 675, 2, 98.2, 1.8, 4.0
"Trace1A.trc", 4096, 64, LRU, 8, 65536, 13, 13, 8192, 114688, 4308992, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
"Trace1A.trc", 4096, 64, LRU, 16, 65536, 14, 12, 4096, 122880, 4317184, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
"Trace1A.trc", 8192, 4, RR, 1, 2097152, 9, 21, 2097152, 2621440, 11010048, 52687, 49544, 3143, 3005, 138, 94.0, 6.0, 4.7
"Trace1A.trc", 8192, 4, RR, 2, 2097152, 10, 20, 1048576, 2883584, 11272192, 52687, 49669, 3018, 3012, 6, 94.3, 5.7, 4.6
"Trace1A.trc", 8192, 4, RR, 4, 2097152, 11, 19, 524288, 3145728, 11534336, 52687, 49670, 3017, 3015, 2, 94.3, 5.7, 4.6
"Trace1A.trc", 8192, 4, RR, 8, 2097152, 12, 18, 262144, 3407872, 11796480, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 8192, 4, RR, 16, 2097152, 13, 17, 131072, 3670016, 12058624, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 8192, 4, RND, 1, 2097152, 9, 21, 2097152, 2621440, 11010048, 52687, 49544, 3143, 3005, 138, 94.0, 6.0, 4.7
"Trace1A.trc", 8192, 4, RND, 2, 2097152, 10, 20, 1048576, 2883584, 11272192, 52687, 49322, 3365, 3176, 189, 93.6, 6.4, 4.7
"Trace1A.trc", 8192, 4, RND, 4, 2097152, 11, 19, 524288, 3145728, 11534336, 52687, 49062, 3625, 3400, 225, 93.1, 6.9, 4.7
"Trace1A.trc", 8192, 4, RND, 8, 2097152, 12, 18, 262144, 3407872, 11796480, 52687, 49088, 3599, 3438, 161, 93.2, 6.8, 4.7
"Trace1A.trc", 8192, 4, RND, 16, 2097152, 13, 17, 131072, 3670016, 12058624, 52687, 48995, 3692, 3570, 122, 93.0, 7.0, 4.7
"Trace1A.trc", 8192, 4, LRU, 1, 2097152, 9, 21, 2097152, 2621440, 11010048, 52687, 49544, 3143, 3005, 138, 94.0, 6.0, 4.7
"Trace1A.trc", 8192, 4, LRU, 2, 2097152, 10, 20, 1048576, 2883584, 11272192, 52687, 49669, 3018, 3012, 6, 94.3, 5.7, 4.6
"Trace1A.trc", 8192, 4, LRU, 4, 2097152, 11, 19, 524288, 3145728, 11534336, 52687, 49670, 3017, 3015, 2, 94.3, 5.7, 4.6
"Trace1A.trc", 8192, 4, LRU, 8, 2097152, 12, 18, 262144, 3407872, 11796480, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 8192, 4, LRU, 16, 2097152, 13, 17, 131072, 3670016, 12058624, 52687, 49671, 3016, 3016, 0, 94.3, 5.7, 4.6
"Trace1A.trc", 8192, 16, RR, 1, 524288, 9, 19, 524288, 655360, 9043968, 40037, 38678, 1359, 1282, 77, 96.6, 3.4, 4.1
"Trace1A.trc", 8192, 16, RR, 2, 524288, 10, 18, 262144, 720896, 9109504, 40037, 38741, 1296, 1287, 9, 96.8, 3.2, 4.1
"Trace1A.trc", 8192, 16, RR, 4, 524288, 11, 17, 131072, 786432, 9175040, 40037, 38742, 1295, 1293, 2, 96.8, 3.2, 4.1
"Trace1A.trc", 8192, 16, RR, 8, 524288, 12, 16, 65536, 851968, 9240576, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 8192, 16, RR, 16, 524288, 13, 15, 32768, 917504, 9306112, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 8192, 16, RND, 1, 524288, 9, 19, 524288, 655360, 9043968, 40037, 38678, 1359, 1282, 77, 96.6, 3.4, 4.1
"Trace1A.trc", 8192, 16, RND, 2, 524288, 10, 18, 262144, 720896, 9109504, 40037, 38504, 1533, 1394, 139, 96.2, 3.8, 4.1
"Trace1A.trc", 8192, 16, RND, 4, 524288, 11, 17, 131072, 786432, 9175040, 40037, 38299, 1738, 1566, 172, 95.7, 4.3, 4.1
"Trace1A.trc", 8192, 16, RND, 8, 524288, 12, 16, 65536, 851968, 9240576, 40037, 38363, 1674, 1568, 106, 95.8, 4.2, 4.1
"Trace1A.trc", 8192, 16, RND, 16, 524288, 13, 15, 32768, 917504, 9306112, 40037, 38200, 1837, 1712, 125, 95.4, 4.6, 4.1
"Trace1A.trc", 8192, 16, LRU, 1, 524288, 9, 19, 524288, 655360, 9043968, 40037, 38678, 1359, 1282, 77, 96.6, 3.4, 4.1
"Trace1A.trc", 8192, 16, LRU, 2, 524288, 10, 18, 262144, 720896, 9109504, 40037, 38741, 1296, 1287, 9, 96.8, 3.2, 4.1
"Trace1A.trc", 8192, 16, LRU, 4, 524288, 11, 17, 131072, 786432, 9175040, 40037, 38742, 1295, 1293, 2, 96.8, 3.2, 4.1
"Trace1A.trc", 8192, 16, LRU, 8, 524288, 12, 16, 65536, 851968, 9240576, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 8192, 16, LRU, 16, 524288, 13, 15, 32768, 917504, 9306112, 40037, 38743, 1294, 1294, 0, 96.8, 3.2, 4.1
"Trace1A.trc", 8192, 32, RR, 1, 262144, 9, 18, 262144, 327680, 8716288, 38498, 37508, 990, 911, 79, 97.4, 2.6, 4.0
"Trace1A.trc", 8192, 32, RR, 2, 262144, 10, 17, 131072, 360448, 8749056, 38498, 37574, 924, 912, 12, 97.6, 2.4, 4.0
"Trace1A.trc", 8192, 32, RR, 4, 262144, 11, 16, 65536, 393216, 8781824, 38498, 37575, 923, 921, 2, 97.6, 2.4, 4.0
"Trace1A.trc", 8192, 32, RR, 8, 262144, 12, 15, 32768, 425984, 8814592, 38498, 37576, 922, 922, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 8192, 32, RR, 16, 262144, 13, 14, 16384, 458752, 8847360, 38498, 37576, 922, 922, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 8192, 32, RND, 1, 262144, 9, 18, 262144, 327680, 8716288, 38498, 37508, 990, 911, 79, 97.4, 2.6, 4.0
"Trace1A.trc", 8192, 32, RND, 2, 262144, 10, 17, 131072, 360448, 8749056, 38498, 37390, 1108, 994, 114, 97.1, 2.9, 4.0
"Trace1A.trc", 8192, 32, RND, 4, 262144, 11, 16, 65536, 393216, 8781824, 38498, 37180, 1318, 1123, 195, 96.6, 3.4, 4.0
"Trace1A.trc", 8192, 32, RND, 8, 262144, 12, 15, 32768, 425984, 8814592, 38498, 37250, 1248, 1143, 105, 96.8, 3.2, 4.0
"Trace1A.trc", 8192, 32, RND, 16, 262144, 13, 14, 16384, 458752, 8847360, 38498, 37121, 1377, 1266, 111, 96.4, 3.6, 4.0
"Trace1A.trc", 8192, 32, LRU, 1, 262144, 9, 18, 262144, 327680, 8716288, 38498, 37508, 990, 911, 79, 97.4, 2.6, 4.0
"Trace1A.trc", 8192, 32, LRU, 2, 262144, 10, 17, 131072, 360448, 8749056, 38498, 37574, 924, 912, 12, 97.6, 2.4, 4.0
"Trace1A.trc", 8192, 32, LRU, 4, 262144, 11, 16, 65536, 393216, 8781824, 38498, 37575, 923, 921, 2, 97.6, 2.4, 4.0
"Trace1A.trc", 8192, 32, LRU, 8, 262144, 12, 15, 32768, 425984, 8814592, 38498, 37576, 922, 922, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 8192, 32, LRU, 16, 262144, 13, 14, 16384, 458752, 8847360, 38498, 37576, 922, 922, 0, 97.6, 2.4, 4.0
"Trace1A.trc", 8192, 64, RR, 1, 131072, 9, 17, 131072, 163840, 8552448, 37895, 37152, 743, 663, 80, 98.0, 2.0, 4.0
"Trace1A.trc", 8192, 64, RR, 2, 131072, 10, 16, 65536, 180224, 8568832, 37895, 37217, 678, 666, 12, 98.2, 1.8, 4.0
"Trace1A.trc", 8192, 64, RR, 4, 131072, 11, 15, 32768, 196608, 8585216, 37895, 37218, 677, 675, 2, 98.2, 1.8, 4.0
"Trace1A.trc", 8192, 64, RR, 8, 131072, 12, 14, 16384, 212992, 8601600, 37895, 37219, 676, 676, 0, 98.2, 1.8, 4.0
